               time,               Date,           Rainfall,      Inifiltration,         Runoff@end,       WaterStorage,      LeftDischarge,      RightDischarge
  44712.5833  05/31/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44712.6250  05/31/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44712.6667  05/31/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44712.7083  05/31/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44712.7500  05/31/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44712.7917  05/31/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44712.8333  05/31/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44712.8750  05/31/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44712.9167  05/31/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44712.9583  05/31/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44713.0000  06/01/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44713.0417  06/01/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44713.0833  06/01/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44713.1250  06/01/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44713.1667  06/01/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44713.2083  06/01/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44713.2500  06/01/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44713.2917  06/01/2022        1.3650        1.3620        0.0000        0.0000        0.0000        0.0000
  44713.3333  06/01/2022        5.1598        5.1485        0.0000        0.0000        0.0000        0.0000
  44713.3750  06/01/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44713.4167  06/01/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44713.4583  06/01/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44713.5000  06/01/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44713.5417  06/01/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44713.5833  06/01/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44713.6250  06/01/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44713.6667  06/01/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44713.7083  06/01/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44713.7500  06/01/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44713.7917  06/01/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44713.8333  06/01/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44713.8750  06/01/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44713.9167  06/01/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44713.9583  06/01/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44714.0000  06/02/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44714.0417  06/02/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44714.0833  06/02/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44714.1250  06/02/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44714.1667  06/02/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44714.2083  06/02/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44714.2500  06/02/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44714.2917  06/02/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44714.3333  06/02/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44714.3750  06/02/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44714.4167  06/02/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44714.4583  06/02/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44714.5000  06/02/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44714.5417  06/02/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44714.5833  06/02/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44714.6250  06/02/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44714.6667  06/02/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44714.7083  06/02/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44714.7500  06/02/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44714.7917  06/02/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44714.8333  06/02/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44714.8750  06/02/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44714.9167  06/02/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44714.9583  06/02/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44715.0000  06/03/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44715.0417  06/03/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44715.0833  06/03/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44715.1250  06/03/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44715.1667  06/03/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44715.2083  06/03/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44715.2500  06/03/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44715.2917  06/03/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44715.3333  06/03/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44715.3750  06/03/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44715.4167  06/03/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44715.4583  06/03/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44715.5000  06/03/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44715.5417  06/03/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44715.5833  06/03/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44715.6250  06/03/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44715.6667  06/03/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44715.7083  06/03/2022        1.4219        1.4024        0.0000        0.0000        0.0000        0.0000
  44715.7500  06/03/2022        5.3306        5.2568        0.0000        0.0000        0.0000        0.0000
  44715.7917  06/03/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44715.8333  06/03/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44715.8750  06/03/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44715.9167  06/03/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44715.9583  06/03/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44716.0000  06/04/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44716.0417  06/04/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44716.0833  06/04/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44716.1250  06/04/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44716.1667  06/04/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44716.2083  06/04/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44716.2500  06/04/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44716.2917  06/04/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44716.3333  06/04/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44716.3750  06/04/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44716.4167  06/04/2022        1.4219        1.3967        0.0000        0.0000        0.0000        0.0000
  44716.4583  06/04/2022        5.3194        5.2251        0.0000        0.0000        0.0000        0.0000
